Year,Geo_Level,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Value
2017,COUNTY,MISSOURI,29,NORTHEAST,30,AUDRAIN,7,337
2017,COUNTY,MISSOURI,29,NORTHEAST,30,CLARK,45,59
2017,COUNTY,MISSOURI,29,NORTHEAST,30,KNOX,103,47
2017,COUNTY,MISSOURI,29,NORTHEAST,30,LEWIS,111,29
2017,COUNTY,MISSOURI,29,NORTHEAST,30,MARION,127,9
2017,COUNTY,MISSOURI,29,NORTHEAST,30,MONROE,137,229
2017,COUNTY,MISSOURI,29,NORTHEAST,30,PIKE,163,113
2017,COUNTY,MISSOURI,29,NORTHEAST,30,RALLS,173,134
2017,COUNTY,MISSOURI,29,NORTHEAST,30,SCOTLAND,199,143
2017,COUNTY,MISSOURI,29,NORTHEAST,30,SHELBY,205,279
2017,COUNTY,MISSOURI,29,NORTHWEST,10,ANDREW,3,21
2017,COUNTY,MISSOURI,29,NORTHWEST,10,ATCHISON,5,30
2017,COUNTY,MISSOURI,29,NORTHWEST,10,BUCHANAN,21,61
2017,COUNTY,MISSOURI,29,NORTHWEST,10,CALDWELL,25,213
2017,COUNTY,MISSOURI,29,NORTHWEST,10,CLAY,47,100
2017,COUNTY,MISSOURI,29,NORTHWEST,10,CLINTON,49,54
2017,COUNTY,MISSOURI,29,NORTHWEST,10,DAVIESS,61,84
2017,COUNTY,MISSOURI,29,NORTHWEST,10,DE KALB,63,299
2017,COUNTY,MISSOURI,29,NORTHWEST,10,GENTRY,75,30
2017,COUNTY,MISSOURI,29,NORTHWEST,10,HARRISON,81,171
2017,COUNTY,MISSOURI,29,NORTHWEST,10,HOLT,87,41
2017,COUNTY,MISSOURI,29,NORTHWEST,10,NODAWAY,147,67
2017,COUNTY,MISSOURI,29,NORTHWEST,10,PLATTE,165,81
2017,COUNTY,MISSOURI,29,NORTHWEST,10,RAY,177,89
2017,COUNTY,MISSOURI,29,NORTHWEST,10,WORTH,227,38
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,BOLLINGER,17,64
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,CARTER,35,76
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,DENT,65,114
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,DOUGLAS,67,182
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,HOWELL,91,97
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,IRON,93,47
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,MADISON,123,33
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,OREGON,149, (D)
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,OZARK,153,26
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,REYNOLDS,179,36
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,RIPLEY,181,35
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,SHANNON,203,16
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,TANEY,213,37
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,TEXAS,215,117
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WAYNE,223,39
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WEBSTER,225,184
2017,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WRIGHT,229,30
2017,COUNTY,MISSOURI,29,SOUTHEAST,90,BUTLER,23,68
2017,COUNTY,MISSOURI,29,SOUTHEAST,90,CAPE GIRARDEAU,31,121
2017,COUNTY,MISSOURI,29,SOUTHEAST,90,DUNKLIN,69, (D)
2017,COUNTY,MISSOURI,29,SOUTHEAST,90,MISSISSIPPI,133, (D)
2017,COUNTY,MISSOURI,29,SOUTHEAST,90,NEW MADRID,143,40
2017,COUNTY,MISSOURI,29,SOUTHEAST,90,PEMISCOT,155, (D)
2017,COUNTY,MISSOURI,29,SOUTHEAST,90,SCOTT,201, (D)
2017,COUNTY,MISSOURI,29,SOUTHEAST,90,STODDARD,207,323
2017,COUNTY,MISSOURI,29,SOUTHWEST,70,BARRY,9,150
2017,COUNTY,MISSOURI,29,SOUTHWEST,70,BARTON,11,71
2017,COUNTY,MISSOURI,29,SOUTHWEST,70,CHRISTIAN,43,171
2017,COUNTY,MISSOURI,29,SOUTHWEST,70,DADE,57, (D)
2017,COUNTY,MISSOURI,29,SOUTHWEST,70,GREENE,77,469
2017,COUNTY,MISSOURI,29,SOUTHWEST,70,JASPER,97,209
2017,COUNTY,MISSOURI,29,SOUTHWEST,70,LAWRENCE,109,105
2017,COUNTY,MISSOURI,29,SOUTHWEST,70,MCDONALD,119,70
2017,COUNTY,MISSOURI,29,SOUTHWEST,70,NEWTON,145,279
2017,COUNTY,MISSOURI,29,SOUTHWEST,70,STONE,209,107
2017,COUNTY,MISSOURI,29,WEST,40,BATES,13,72
2017,COUNTY,MISSOURI,29,WEST,40,CASS,37,218
2017,COUNTY,MISSOURI,29,WEST,40,CEDAR,39,23
2017,COUNTY,MISSOURI,29,WEST,40,HENRY,83,42
2017,COUNTY,MISSOURI,29,WEST,40,JACKSON,95,94
2017,COUNTY,MISSOURI,29,WEST,40,JOHNSON,101,113
2017,COUNTY,MISSOURI,29,WEST,40,LAFAYETTE,107,234
2017,COUNTY,MISSOURI,29,WEST,40,ST CLAIR,185,65
2017,COUNTY,MISSOURI,29,WEST,40,VERNON,217,277
2017,COUNTY,MONTANA,30,CENTRAL,50,BROADWATER,7, (D)
2017,COUNTY,MONTANA,30,CENTRAL,50,CASCADE,13,92
2017,COUNTY,MONTANA,30,CENTRAL,50,FERGUS,27, (D)
2017,COUNTY,MONTANA,30,CENTRAL,50,GOLDEN VALLEY,37, (D)
2017,COUNTY,MONTANA,30,CENTRAL,50,LEWIS AND CLARK,49,42
2017,COUNTY,MONTANA,30,CENTRAL,50,PETROLEUM,69, (D)
2017,COUNTY,MONTANA,30,CENTRAL,50,WHEATLAND,107, (D)
2017,COUNTY,MONTANA,30,NORTH CENTRAL,20,BLAINE,5, (D)
2017,COUNTY,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,9
2017,COUNTY,MONTANA,30,NORTH CENTRAL,20,GLACIER,35,45
2017,COUNTY,MONTANA,30,NORTH CENTRAL,20,HILL,41,7
2017,COUNTY,MONTANA,30,NORTH CENTRAL,20,LIBERTY,51, (D)
2017,COUNTY,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,71, (D)
2017,COUNTY,MONTANA,30,NORTH CENTRAL,20,PONDERA,73,28
2017,COUNTY,MONTANA,30,NORTH CENTRAL,20,TETON,99,"2,200"
2017,COUNTY,MONTANA,30,NORTHEAST,30,DANIELS,19, (D)
2017,COUNTY,MONTANA,30,NORTHEAST,30,GARFIELD,33,4
2017,COUNTY,MONTANA,30,NORTHEAST,30,MCCONE,55,140
2017,COUNTY,MONTANA,30,NORTHEAST,30,RICHLAND,83,12
2017,COUNTY,MONTANA,30,NORTHEAST,30,ROOSEVELT,85, (D)
2017,COUNTY,MONTANA,30,NORTHEAST,30,VALLEY,105, (D)
2017,COUNTY,MONTANA,30,NORTHWEST,10,FLATHEAD,29,265
2017,COUNTY,MONTANA,30,NORTHWEST,10,GRANITE,39, (D)
2017,COUNTY,MONTANA,30,NORTHWEST,10,LAKE,47,"8,842"
2017,COUNTY,MONTANA,30,NORTHWEST,10,LINCOLN,53, (D)
2017,COUNTY,MONTANA,30,NORTHWEST,10,MINERAL,61,342
2017,COUNTY,MONTANA,30,NORTHWEST,10,MISSOULA,63, (D)
2017,COUNTY,MONTANA,30,NORTHWEST,10,POWELL,77, (D)
2017,COUNTY,MONTANA,30,NORTHWEST,10,RAVALLI,81,427
2017,COUNTY,MONTANA,30,NORTHWEST,10,SANDERS,89, (D)
2017,COUNTY,MONTANA,30,SOUTH CENTRAL,80,BIG HORN,3, (D)
2017,COUNTY,MONTANA,30,SOUTH CENTRAL,80,CARBON,9,76
2017,COUNTY,MONTANA,30,SOUTH CENTRAL,80,PARK,67,25
2017,COUNTY,MONTANA,30,SOUTH CENTRAL,80,STILLWATER,95,"1,245"
2017,COUNTY,MONTANA,30,SOUTH CENTRAL,80,SWEET GRASS,97, (D)
2017,COUNTY,MONTANA,30,SOUTH CENTRAL,80,TREASURE,103, (D)
2017,COUNTY,MONTANA,30,SOUTH CENTRAL,80,YELLOWSTONE,111,360
2017,COUNTY,MONTANA,30,SOUTHEAST,90,CARTER,11, (D)
2017,COUNTY,MONTANA,30,SOUTHEAST,90,CUSTER,17, (D)
2017,COUNTY,MONTANA,30,SOUTHEAST,90,POWDER RIVER,75, (D)
2017,COUNTY,MONTANA,30,SOUTHEAST,90,ROSEBUD,87, (D)
2017,COUNTY,MONTANA,30,SOUTHWEST,70,GALLATIN,31,64
2017,COUNTY,MONTANA,30,SOUTHWEST,70,JEFFERSON,43,33
2017,COUNTY,MONTANA,30,SOUTHWEST,70,MADISON,57,"1,219"
2017,COUNTY,NEBRASKA,31,CENTRAL,50,BUFFALO,19, (D)
2017,COUNTY,NEBRASKA,31,CENTRAL,50,DAWSON,47, (D)
2017,COUNTY,NEBRASKA,31,CENTRAL,50,GREELEY,77,6
2017,COUNTY,NEBRASKA,31,CENTRAL,50,HALL,79,12
2017,COUNTY,NEBRASKA,31,CENTRAL,50,HOWARD,93, (D)
2017,COUNTY,NEBRASKA,31,CENTRAL,50,SHERMAN,163, (D)
2017,COUNTY,NEBRASKA,31,CENTRAL,50,VALLEY,175, (D)
2017,COUNTY,NEBRASKA,31,EAST,60,BUTLER,23,33
2017,COUNTY,NEBRASKA,31,EAST,60,CASS,25,117
2017,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,22
2017,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,15
2017,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,152
2017,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,484
2017,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121, (D)
2017,COUNTY,NEBRASKA,31,EAST,60,NANCE,125, (D)
2017,COUNTY,NEBRASKA,31,EAST,60,POLK,143, (D)
2017,COUNTY,NEBRASKA,31,EAST,60,SARPY,153,103
2017,COUNTY,NEBRASKA,31,EAST,60,SAUNDERS,155,177
2017,COUNTY,NEBRASKA,31,EAST,60,SEWARD,159,127
2017,COUNTY,NEBRASKA,31,EAST,60,WASHINGTON,177,78
2017,COUNTY,NEBRASKA,31,EAST,60,YORK,185,8
2017,COUNTY,NEBRASKA,31,NORTH,20,BOYD,15,18
2017,COUNTY,NEBRASKA,31,NORTH,20,CHERRY,31,5
2017,COUNTY,NEBRASKA,31,NORTH,20,GRANT,75, (D)
2017,COUNTY,NEBRASKA,31,NORTH,20,HOLT,89,14
2017,COUNTY,NEBRASKA,31,NORTH,20,LOGAN,113, (D)
2017,COUNTY,NEBRASKA,31,NORTH,20,MCPHERSON,117,54
2017,COUNTY,NEBRASKA,31,NORTH,20,ROCK,149, (D)
2017,COUNTY,NEBRASKA,31,NORTH,20,WHEELER,183, (D)
2017,COUNTY,NEBRASKA,31,NORTHEAST,30,ANTELOPE,3,137
2017,COUNTY,NEBRASKA,31,NORTHEAST,30,BOONE,11, (D)
2017,COUNTY,NEBRASKA,31,NORTHEAST,30,BURT,21,5
2017,COUNTY,NEBRASKA,31,NORTHEAST,30,CEDAR,27,"4,516"
2017,COUNTY,NEBRASKA,31,NORTHEAST,30,CUMING,39, (D)
2017,COUNTY,NEBRASKA,31,NORTHEAST,30,DAKOTA,43,38
2017,COUNTY,NEBRASKA,31,NORTHEAST,30,DIXON,51,13
2017,COUNTY,NEBRASKA,31,NORTHEAST,30,KNOX,107, (D)
2017,COUNTY,NEBRASKA,31,NORTHEAST,30,MADISON,119, (D)
2017,COUNTY,NEBRASKA,31,NORTHEAST,30,PIERCE,139,236
2017,COUNTY,NEBRASKA,31,NORTHEAST,30,STANTON,167,12
2017,COUNTY,NEBRASKA,31,NORTHEAST,30,WAYNE,179,36
2017,COUNTY,NEBRASKA,31,NORTHWEST,10,BANNER,7,50
2017,COUNTY,NEBRASKA,31,NORTHWEST,10,BOX BUTTE,13, (D)
2017,COUNTY,NEBRASKA,31,NORTHWEST,10,CHEYENNE,33,46
2017,COUNTY,NEBRASKA,31,NORTHWEST,10,DAWES,45, (D)
2017,COUNTY,NEBRASKA,31,NORTHWEST,10,MORRILL,123,23
2017,COUNTY,NEBRASKA,31,NORTHWEST,10,SCOTTS BLUFF,157,32
2017,COUNTY,NEBRASKA,31,NORTHWEST,10,SIOUX,165,81
2017,COUNTY,NEBRASKA,31,SOUTH,80,ADAMS,1,64
2017,COUNTY,NEBRASKA,31,SOUTH,80,FRANKLIN,61, (D)
2017,COUNTY,NEBRASKA,31,SOUTH,80,HARLAN,83, (D)
2017,COUNTY,NEBRASKA,31,SOUTH,80,KEARNEY,99,152
2017,COUNTY,NEBRASKA,31,SOUTH,80,PHELPS,137, (D)
2017,COUNTY,NEBRASKA,31,SOUTH,80,WEBSTER,181, (D)
2017,COUNTY,NEBRASKA,31,SOUTHEAST,90,CLAY,35,874
2017,COUNTY,NEBRASKA,31,SOUTHEAST,90,FILLMORE,59,9
2017,COUNTY,NEBRASKA,31,SOUTHEAST,90,GAGE,67,75
2017,COUNTY,NEBRASKA,31,SOUTHEAST,90,JEFFERSON,95,108
2017,COUNTY,NEBRASKA,31,SOUTHEAST,90,JOHNSON,97,22
2017,COUNTY,NEBRASKA,31,SOUTHEAST,90,NEMAHA,127,43
2017,COUNTY,NEBRASKA,31,SOUTHEAST,90,NUCKOLLS,129, (D)
2017,COUNTY,NEBRASKA,31,SOUTHEAST,90,OTOE,131,51
2017,COUNTY,NEBRASKA,31,SOUTHEAST,90,PAWNEE,133,12
2017,COUNTY,NEBRASKA,31,SOUTHEAST,90,RICHARDSON,147, (D)
2017,COUNTY,NEBRASKA,31,SOUTHEAST,90,SALINE,151,33
2017,COUNTY,NEBRASKA,31,SOUTHEAST,90,THAYER,169,17
2017,COUNTY,NEBRASKA,31,SOUTHWEST,70,CHASE,29, (D)
2017,COUNTY,NEBRASKA,31,SOUTHWEST,70,HITCHCOCK,87, (D)
2017,COUNTY,NEBRASKA,31,SOUTHWEST,70,KEITH,101,24
2017,COUNTY,NEBRASKA,31,SOUTHWEST,70,LINCOLN,111, (D)
2017,COUNTY,NEBRASKA,31,SOUTHWEST,70,PERKINS,135,15
2017,COUNTY,NEBRASKA,31,SOUTHWEST,70,RED WILLOW,145,24
2017,COUNTY,NEVADA,32,NORTHEAST,30,ELKO,7,69
2017,COUNTY,NEVADA,32,NORTHEAST,30,WHITE PINE,33,3
2017,COUNTY,NEVADA,32,NORTHWEST,10,CARSON CITY,510,26
2017,COUNTY,NEVADA,32,NORTHWEST,10,CHURCHILL,1, (D)
2017,COUNTY,NEVADA,32,NORTHWEST,10,DOUGLAS,5,10
2017,COUNTY,NEVADA,32,NORTHWEST,10,HUMBOLDT,13, (D)
2017,COUNTY,NEVADA,32,NORTHWEST,10,LYON,19, (D)
2017,COUNTY,NEVADA,32,NORTHWEST,10,PERSHING,27, (D)
2017,COUNTY,NEVADA,32,NORTHWEST,10,WASHOE,31, (D)
2017,COUNTY,NEVADA,32,SOUTH,80,CLARK,3,42
2017,COUNTY,NEVADA,32,SOUTH,80,LINCOLN,17,118
2017,COUNTY,NEVADA,32,SOUTH,80,NYE,23,929
2017,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,BELKNAP,1, (D)
2017,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,CARROLL,3,73
2017,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,CHESHIRE,5,339
2017,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,COOS,7, (D)
2017,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,GRAFTON,9,113
2017,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,HILLSBOROUGH,11,596
2017,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,MERRIMACK,13,204
2017,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,ROCKINGHAM,15,196
2017,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,STRAFFORD,17,133
2017,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,SULLIVAN,19,464
2017,COUNTY,NEW JERSEY,34,CENTRAL,50,BURLINGTON,5,563
2017,COUNTY,NEW JERSEY,34,CENTRAL,50,MERCER,21,68
2017,COUNTY,NEW JERSEY,34,CENTRAL,50,MIDDLESEX,23,439
2017,COUNTY,NEW JERSEY,34,CENTRAL,50,MONMOUTH,25,"1,031"
2017,COUNTY,NEW JERSEY,34,CENTRAL,50,OCEAN,29,69
2017,COUNTY,NEW JERSEY,34,NORTH,20,BERGEN,3,116
2017,COUNTY,NEW JERSEY,34,NORTH,20,ESSEX,13,161
2017,COUNTY,NEW JERSEY,34,NORTH,20,HUNTERDON,19,"1,941"
2017,COUNTY,NEW JERSEY,34,NORTH,20,MORRIS,27,591
2017,COUNTY,NEW JERSEY,34,NORTH,20,PASSAIC,31, (D)
2017,COUNTY,NEW JERSEY,34,NORTH,20,SOMERSET,35,170
2017,COUNTY,NEW JERSEY,34,NORTH,20,SUSSEX,37,855
2017,COUNTY,NEW JERSEY,34,NORTH,20,WARREN,41,486
2017,COUNTY,NEW JERSEY,34,SOUTH,80,ATLANTIC,1,670
2017,COUNTY,NEW JERSEY,34,SOUTH,80,CAMDEN,7,107
2017,COUNTY,NEW JERSEY,34,SOUTH,80,CAPE MAY,9,197
2017,COUNTY,NEW JERSEY,34,SOUTH,80,CUMBERLAND,11,845
2017,COUNTY,NEW JERSEY,34,SOUTH,80,GLOUCESTER,15,44
2017,COUNTY,NEW JERSEY,34,SOUTH,80,SALEM,33, (D)
2017,COUNTY,NEW MEXICO,35,NORTHEAST,30,COLFAX,7, (D)
2017,COUNTY,NEW MEXICO,35,NORTHEAST,30,CURRY,9,58
2017,COUNTY,NEW MEXICO,35,NORTHEAST,30,DE BACA,11, (D)
2017,COUNTY,NEW MEXICO,35,NORTHEAST,30,GUADALUPE,19,42
2017,COUNTY,NEW MEXICO,35,NORTHEAST,30,MORA,33,71
2017,COUNTY,NEW MEXICO,35,NORTHEAST,30,QUAY,37, (D)
2017,COUNTY,NEW MEXICO,35,NORTHEAST,30,ROOSEVELT,41,245
2017,COUNTY,NEW MEXICO,35,NORTHEAST,30,SAN MIGUEL,47,129
2017,COUNTY,NEW MEXICO,35,NORTHEAST,30,TORRANCE,57,158
2017,COUNTY,NEW MEXICO,35,NORTHWEST,10,BERNALILLO,1,225
2017,COUNTY,NEW MEXICO,35,NORTHWEST,10,CIBOLA,6,22
2017,COUNTY,NEW MEXICO,35,NORTHWEST,10,RIO ARRIBA,39,648
2017,COUNTY,NEW MEXICO,35,NORTHWEST,10,SAN JUAN,45,462
2017,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANDOVAL,43,265
2017,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANTA FE,49,257
2017,COUNTY,NEW MEXICO,35,NORTHWEST,10,TAOS,55,120
2017,COUNTY,NEW MEXICO,35,NORTHWEST,10,VALENCIA,61,330
2017,COUNTY,NEW MEXICO,35,SOUTHEAST,90,CHAVES,5,35
2017,COUNTY,NEW MEXICO,35,SOUTHEAST,90,DONA ANA,13,"4,595"
2017,COUNTY,NEW MEXICO,35,SOUTHEAST,90,EDDY,15,27
2017,COUNTY,NEW MEXICO,35,SOUTHEAST,90,LEA,25,33
2017,COUNTY,NEW MEXICO,35,SOUTHEAST,90,LINCOLN,27,52
2017,COUNTY,NEW MEXICO,35,SOUTHEAST,90,OTERO,35,78
2017,COUNTY,NEW MEXICO,35,SOUTHWEST,70,CATRON,3,15
2017,COUNTY,NEW MEXICO,35,SOUTHWEST,70,GRANT,17,3
2017,COUNTY,NEW MEXICO,35,SOUTHWEST,70,HIDALGO,23,125
2017,COUNTY,NEW MEXICO,35,SOUTHWEST,70,LUNA,29, (D)
2017,COUNTY,NEW MEXICO,35,SOUTHWEST,70,SIERRA,51,66
2017,COUNTY,NEW MEXICO,35,SOUTHWEST,70,SOCORRO,53, (D)
2017,COUNTY,NEW YORK,36,CENTRAL,50,CAYUGA,11,680
2017,COUNTY,NEW YORK,36,CENTRAL,50,CHENANGO,17, (D)
2017,COUNTY,NEW YORK,36,CENTRAL,50,CORTLAND,23,928
2017,COUNTY,NEW YORK,36,CENTRAL,50,HERKIMER,43,532
2017,COUNTY,NEW YORK,36,CENTRAL,50,MADISON,53,"1,197"
2017,COUNTY,NEW YORK,36,CENTRAL,50,ONEIDA,65,840
2017,COUNTY,NEW YORK,36,CENTRAL,50,ONONDAGA,67,"1,921"
2017,COUNTY,NEW YORK,36,CENTRAL,50,OSWEGO,75,305
2017,COUNTY,NEW YORK,36,CENTRAL,50,OTSEGO,77,374
2017,COUNTY,NEW YORK,36,EASTERN,60,ALBANY,1,844
2017,COUNTY,NEW YORK,36,EASTERN,60,FULTON,35,48
2017,COUNTY,NEW YORK,36,EASTERN,60,MONTGOMERY,57,"1,362"
2017,COUNTY,NEW YORK,36,EASTERN,60,RENSSELAER,83,86
2017,COUNTY,NEW YORK,36,EASTERN,60,SARATOGA,91,199
2017,COUNTY,NEW YORK,36,EASTERN,60,SCHENECTADY,93,22
2017,COUNTY,NEW YORK,36,EASTERN,60,SCHOHARIE,95,376
2017,COUNTY,NEW YORK,36,EASTERN,60,WASHINGTON,115,715
2017,COUNTY,NEW YORK,36,LONG ISLAND,91,KINGS,47, (D)
2017,COUNTY,NEW YORK,36,LONG ISLAND,91,NASSAU,59,26
2017,COUNTY,NEW YORK,36,LONG ISLAND,91,QUEENS,81, (D)
2017,COUNTY,NEW YORK,36,LONG ISLAND,91,SUFFOLK,103,764
2017,COUNTY,NEW YORK,36,NORTHEAST,30,CLINTON,19,630
2017,COUNTY,NEW YORK,36,NORTHEAST,30,ESSEX,31,57
2017,COUNTY,NEW YORK,36,NORTHEAST,30,FRANKLIN,33,231
2017,COUNTY,NEW YORK,36,NORTHEAST,30,WARREN,113,32
2017,COUNTY,NEW YORK,36,NORTHERN,20,JEFFERSON,45,"1,624"
2017,COUNTY,NEW YORK,36,NORTHERN,20,LEWIS,49,73
2017,COUNTY,NEW YORK,36,NORTHERN,20,ST LAWRENCE,89,414
2017,COUNTY,NEW YORK,36,SOUTHEAST,90,COLUMBIA,21,303
2017,COUNTY,NEW YORK,36,SOUTHEAST,90,DELAWARE,25,184
2017,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,735
2017,COUNTY,NEW YORK,36,SOUTHEAST,90,GREENE,39,711
2017,COUNTY,NEW YORK,36,SOUTHEAST,90,ORANGE,71,470
2017,COUNTY,NEW YORK,36,SOUTHEAST,90,PUTNAM,79,30
2017,COUNTY,NEW YORK,36,SOUTHEAST,90,ROCKLAND,87, (D)
2017,COUNTY,NEW YORK,36,SOUTHEAST,90,SULLIVAN,105,54
2017,COUNTY,NEW YORK,36,SOUTHEAST,90,ULSTER,111,223
2017,COUNTY,NEW YORK,36,SOUTHEAST,90,WESTCHESTER,119,176
2017,COUNTY,NEW YORK,36,SOUTHERN,80,BROOME,7,302
2017,COUNTY,NEW YORK,36,SOUTHERN,80,CHEMUNG,15,555
2017,COUNTY,NEW YORK,36,SOUTHERN,80,SCHUYLER,97,149
2017,COUNTY,NEW YORK,36,SOUTHERN,80,TIOGA,107,"1,130"
2017,COUNTY,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,189
2017,COUNTY,NEW YORK,36,SOUTHWEST,70,ALLEGANY,3,580
2017,COUNTY,NEW YORK,36,SOUTHWEST,70,CATTARAUGUS,9,706
2017,COUNTY,NEW YORK,36,SOUTHWEST,70,CHAUTAUQUA,13,387
2017,COUNTY,NEW YORK,36,SOUTHWEST,70,STEUBEN,101,"1,429"
2017,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,"1,324"
2017,COUNTY,NEW YORK,36,WESTERN,40,GENESEE,37,271
2017,COUNTY,NEW YORK,36,WESTERN,40,LIVINGSTON,51,63
2017,COUNTY,NEW YORK,36,WESTERN,40,MONROE,55,570
2017,COUNTY,NEW YORK,36,WESTERN,40,NIAGARA,63, (D)
2017,COUNTY,NEW YORK,36,WESTERN,40,ONTARIO,69,365
2017,COUNTY,NEW YORK,36,WESTERN,40,ORLEANS,73,335
2017,COUNTY,NEW YORK,36,WESTERN,40,SENECA,99,177
2017,COUNTY,NEW YORK,36,WESTERN,40,WAYNE,117,"3,547"
2017,COUNTY,NEW YORK,36,WESTERN,40,WYOMING,121,"1,423"
2017,COUNTY,NEW YORK,36,WESTERN,40,YATES,123,553
2017,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,13, (D)
2017,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CARTERET,31,14
2017,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CRAVEN,49,127
2017,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,24
2017,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95, (D)
2017,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,167
2017,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,83
2017,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,72
2017,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,46
2017,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,380
2017,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,322
2017,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WILSON,195,280
2017,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ALEXANDER,3,116
2017,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CATAWBA,35,309
2017,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CHATHAM,37,314
2017,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIDSON,57,174
2017,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIE,59,269
2017,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,IREDELL,97,794
2017,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,LEE,105,117
2017,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,323
2017,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,530
2017,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,605
2017,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,BERTIE,15,48
2017,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CHOWAN,41, (D)
2017,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CURRITUCK,53,181
2017,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,EDGECOMBE,65,552
2017,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,GATES,73,20
2017,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HALIFAX,83,63
2017,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HERTFORD,91,36
2017,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,MARTIN,117, (D)
2017,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,NASH,127,177
2017,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,NORTHAMPTON,131,13
